group_id	function_id	size	mean_ns	GiB/s
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	128	6.999	17.03
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	128	6.999	17.03
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	255	71.312	3.33
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	255	71.312	3.33
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	256	8.716	27.35
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	256	8.716	27.35
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	512	12.470	38.24
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	512	12.470	38.24
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	1024	20.962	45.50
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	1024	20.962	45.50
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	1792	31.550	52.90
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	1792	31.550	52.90
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	2048	40.801	46.75
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	2048	40.801	46.75
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	4096	69.640	54.78
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3	4096	69.640	54.78
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3-2way	16384	256.888	59.40
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3-2way	16384	256.888	59.40
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3-3way	65536	991.331	61.57
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3-3way	65536	991.331	61.57
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3-3way	1048576	15946.258	61.24
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-eor3-3way	1048576	15946.258	61.24
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-small	64	7.346	8.11
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-small	64	7.346	8.11
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-small	127	14.532	8.14
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/aarch64/pmull-small	127	14.532	8.14
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	0	1.569	
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	0	1.569	
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	1	1.835	0.51
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	1	1.835	0.51
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	7	4.735	1.38
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	7	4.735	1.38
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	8	3.328	2.24
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	8	3.328	2.24
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	15	7.818	1.79
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	15	7.818	1.79
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	16	6.063	2.46
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	16	6.063	2.46
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	31	15.562	1.86
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	31	15.562	1.86
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	32	12.013	2.48
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	32	12.013	2.48
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	63	31.614	1.86
crc64/nvme(force=auto,eff=auto,streams=3)	oneshot/portable/slice8	63	31.614	1.86
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	128	6.982	17.07
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	128	6.982	17.07
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	255	66.947	3.55
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	255	66.947	3.55
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	256	8.560	27.85
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	256	8.560	27.85
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	512	12.773	37.33
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	512	12.773	37.33
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	1024	20.971	45.48
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	1024	20.971	45.48
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	1792	32.923	50.69
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	1792	32.923	50.69
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	2048	38.563	49.46
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	2048	38.563	49.46
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	4096	70.613	54.02
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	4096	70.613	54.02
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	16384	271.846	56.13
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	16384	271.846	56.13
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	65536	1072.863	56.89
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	65536	1072.863	56.89
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	1048576	17596.547	55.50
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull	1048576	17596.547	55.50
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	16	4.713	3.16
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	16	4.713	3.16
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	31	10.917	2.64
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	31	10.917	2.64
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	32	4.759	6.26
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	32	4.759	6.26
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	63	11.994	4.89
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	63	11.994	4.89
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	64	6.010	9.92
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	64	6.010	9.92
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	127	13.890	8.52
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/aarch64/pmull-small	127	13.890	8.52
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/portable/slice8	0	1.572	
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/portable/slice8	0	1.572	
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/portable/slice8	1	1.706	0.55
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/portable/slice8	1	1.706	0.55
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/portable/slice8	7	4.765	1.37
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/portable/slice8	7	4.765	1.37
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/portable/slice8	8	3.994	1.87
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/portable/slice8	8	3.994	1.87
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/portable/slice8	15	7.990	1.75
crc64/nvme(force=pmull,eff=pmull,streams=1)	oneshot/portable/slice8	15	7.990	1.75
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	128	7.006	17.01
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	128	7.006	17.01
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	255	67.987	3.49
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	255	67.987	3.49
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	256	8.563	27.84
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	256	8.563	27.84
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	512	12.411	38.42
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	512	12.411	38.42
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	1024	19.999	47.69
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	1024	19.999	47.69
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	1792	33.413	49.95
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	1792	33.413	49.95
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	2048	37.653	50.66
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	2048	37.653	50.66
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	4096	69.625	54.79
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull	4096	69.625	54.79
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-2way	16384	276.374	55.21
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-2way	16384	276.374	55.21
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-2way	65536	1028.827	59.33
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-2way	65536	1028.827	59.33
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-2way	1048576	15928.123	61.31
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-2way	1048576	15928.123	61.31
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	16	4.732	3.15
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	16	4.732	3.15
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	31	11.017	2.62
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	31	11.017	2.62
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	32	4.741	6.29
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	32	4.741	6.29
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	63	12.167	4.82
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	63	12.167	4.82
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	64	6.001	9.93
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	64	6.001	9.93
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	127	13.974	8.46
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/aarch64/pmull-small	127	13.974	8.46
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/portable/slice8	0	1.575	
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/portable/slice8	0	1.575	
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/portable/slice8	1	1.724	0.54
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/portable/slice8	1	1.724	0.54
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/portable/slice8	7	4.852	1.34
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/portable/slice8	7	4.852	1.34
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/portable/slice8	8	3.518	2.12
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/portable/slice8	8	3.518	2.12
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/portable/slice8	15	7.966	1.75
crc64/nvme(force=pmull,eff=pmull,streams=2)	oneshot/portable/slice8	15	7.966	1.75
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	128	6.982	17.07
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	128	6.982	17.07
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	255	67.130	3.54
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	255	67.130	3.54
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	256	8.549	27.89
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	256	8.549	27.89
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	512	12.420	38.39
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	512	12.420	38.39
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	1024	19.971	47.75
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	1024	19.971	47.75
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	1792	32.351	51.59
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	1792	32.351	51.59
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	2048	37.634	50.68
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	2048	37.634	50.68
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	4096	70.206	54.34
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull	4096	70.206	54.34
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-2way	16384	256.800	59.42
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-2way	16384	256.800	59.42
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-3way	65536	986.093	61.90
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-3way	65536	986.093	61.90
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-3way	1048576	15568.691	62.73
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-3way	1048576	15568.691	62.73
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	16	4.724	3.15
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	16	4.724	3.15
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	31	10.951	2.64
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	31	10.951	2.64
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	32	4.744	6.28
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	32	4.744	6.28
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	63	12.019	4.88
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	63	12.019	4.88
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	64	5.995	9.94
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	64	5.995	9.94
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	127	13.988	8.46
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/aarch64/pmull-small	127	13.988	8.46
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/portable/slice8	0	1.577	
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/portable/slice8	0	1.577	
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/portable/slice8	1	1.704	0.55
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/portable/slice8	1	1.704	0.55
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/portable/slice8	7	4.823	1.35
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/portable/slice8	7	4.823	1.35
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/portable/slice8	8	3.782	1.97
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/portable/slice8	8	3.782	1.97
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/portable/slice8	15	7.896	1.77
crc64/nvme(force=pmull,eff=pmull,streams=3)	oneshot/portable/slice8	15	7.896	1.77
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	128	6.977	17.09
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	128	6.977	17.09
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	255	67.258	3.53
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	255	67.258	3.53
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	256	8.541	27.91
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	256	8.541	27.91
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	512	12.536	38.04
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	512	12.536	38.04
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	1024	20.094	47.46
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	1024	20.094	47.46
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	1792	33.404	49.96
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	1792	33.404	49.96
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	2048	35.913	53.11
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	2048	35.913	53.11
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	4096	70.215	54.33
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull	4096	70.215	54.33
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-2way	16384	254.008	60.07
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-2way	16384	254.008	60.07
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-3way	65536	985.965	61.90
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-3way	65536	985.965	61.90
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-3way	1048576	15608.941	62.56
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-3way	1048576	15608.941	62.56
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	16	4.712	3.16
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	16	4.712	3.16
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	31	10.898	2.65
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	31	10.898	2.65
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	32	4.751	6.27
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	32	4.751	6.27
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	63	12.062	4.86
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	63	12.062	4.86
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	64	6.022	9.90
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	64	6.022	9.90
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	127	13.899	8.51
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/aarch64/pmull-small	127	13.899	8.51
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/portable/slice8	0	1.576	
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/portable/slice8	0	1.576	
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/portable/slice8	1	1.701	0.55
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/portable/slice8	1	1.701	0.55
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/portable/slice8	7	4.827	1.35
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/portable/slice8	7	4.827	1.35
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/portable/slice8	8	3.782	1.97
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/portable/slice8	8	3.782	1.97
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/portable/slice8	15	7.866	1.78
crc64/nvme(force=pmull,eff=pmull,streams=4)	oneshot/portable/slice8	15	7.866	1.78
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	128	6.972	17.10
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	128	6.972	17.10
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	255	67.544	3.52
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	255	67.544	3.52
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	256	8.586	27.77
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	256	8.586	27.77
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	512	12.577	37.91
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	512	12.577	37.91
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	1024	20.244	47.11
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	1024	20.244	47.11
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	1792	31.601	52.81
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	1792	31.601	52.81
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	2048	38.010	50.18
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	2048	38.010	50.18
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	4096	69.882	54.59
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull	4096	69.882	54.59
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-2way	16384	254.445	59.97
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-2way	16384	254.445	59.97
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-3way	65536	1031.031	59.20
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-3way	65536	1031.031	59.20
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-3way	1048576	15622.895	62.51
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-3way	1048576	15622.895	62.51
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	16	4.719	3.16
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	16	4.719	3.16
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	31	10.941	2.64
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	31	10.941	2.64
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	32	4.753	6.27
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	32	4.753	6.27
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	63	11.948	4.91
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	63	11.948	4.91
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	64	6.011	9.92
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	64	6.011	9.92
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	127	13.866	8.53
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/aarch64/pmull-small	127	13.866	8.53
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/portable/slice8	0	1.596	
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/portable/slice8	0	1.596	
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/portable/slice8	1	1.697	0.55
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/portable/slice8	1	1.697	0.55
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/portable/slice8	7	4.844	1.35
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/portable/slice8	7	4.844	1.35
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/portable/slice8	8	3.703	2.01
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/portable/slice8	8	3.703	2.01
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/portable/slice8	15	7.976	1.75
crc64/nvme(force=pmull,eff=pmull,streams=5)	oneshot/portable/slice8	15	7.976	1.75
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	128	6.991	17.05
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	128	6.991	17.05
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	255	68.696	3.46
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	255	68.696	3.46
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	256	8.547	27.90
crc64/nvme(force=pmull,eff=pmull,streams=6)	oneshot/aarch64/pmull	256	8.547	27.90
